Source,Target,Weight
3022,11250,2
3022,11794,1
3022,12307,6
3023,8133,1
3024,3344,13
3024,3381,32
3024,3456,1
3024,3471,1
3024,3746,1
3024,3858,13
3024,3876,2
3024,3892,1
3024,3966,4
3024,3967,4
3024,4085,38
3024,4243,1
3024,4266,49
3024,4359,112
3024,4595,2
3024,4614,1
3024,4861,1
3024,4912,13
3024,5153,27
3024,5212,11
3024,5213,11
3024,5262,4
3024,5406,1
3024,5719,2
3024,5817,4
3024,6114,141
3024,6643,4
3024,6662,3
3024,6693,2
3024,6694,1
3024,6729,1
3024,6761,1
3024,7564,46
3024,7851,1
3024,8387,10
3024,8708,20
3024,8904,1
3024,9155,3
3024,9407,7
3024,9464,1
3024,9554,8
3024,9561,1
3024,9992,12
3024,10232,37
3024,10378,192
3024,10621,4
3024,10639,1
3024,10728,1
3024,11200,1
3024,11239,21
3024,11890,1
3024,12048,4
3024,12091,8
3024,12195,66
3024,12220,4
3027,4812,1
3027,4813,1
3027,11472,13
3028,4191,1
3028,4672,1
3029,3749,1
3029,6292,1
3029,9344,1
3030,3692,1
3030,4863,1
3030,9124,1
3030,9507,1
3030,9692,1
3031,6292,4
3031,8934,3
3031,9344,4
3031,11359,1
3032,4785,1
3032,6086,2
3032,11717,1
3033,4191,2
3035,8206,3
3035,11143,4
3036,3050,1
3036,3073,1
3036,3981,1
3036,4318,1
3036,4572,1
3036,5384,3
3036,5390,1
3036,5392,1
3036,6536,2
3036,6835,14
3036,7277,1
3036,7886,1
3036,8012,1
3036,8687,2
3036,10305,41
3036,10335,1
3036,10984,2
3036,11138,1
3036,11141,1
3036,11390,1
3036,11404,2
3036,12139,1
3036,12277,1
3038,6378,1
3038,6844,1
3038,10288,2
3038,10543,2
3038,10942,1
3038,11580,1
3039,4597,1
3039,4735,1
3039,5011,8
3039,5239,1
3039,5240,1
3039,5407,2
3039,5670,1
3039,5742,5
3039,5857,1
3039,5945,3
3039,6870,3
3039,7704,1
3039,8418,2
3039,8945,1
3039,9889,2
3039,10225,2
3039,10434,2
3039,11308,6
3039,12157,1
3040,3618,1
3040,5192,1
3040,5193,1
3040,5621,10
3040,9294,5
3040,9677,9
3040,10869,5
3040,11452,9
3042,3526,2
3042,3592,1
3042,4595,2
3042,4697,1
3042,5561,2
3042,5563,2
3042,5727,1
3042,6111,2
3042,6190,239
3042,6729,2
3042,6750,1
3042,6798,2
3042,7255,1
3042,7370,2
3042,7691,2
3042,8196,1
3042,8460,2
3042,11808,9
3042,11948,1
3042,12123,15
3043,8167,1
3044,6014,3
3044,6017,2
3045,3442,18
3045,3826,18
3045,4143,39
3045,4215,49
3045,4381,46
3045,4399,1
3045,4624,40
3045,4659,29
3045,4779,64
3045,5464,60
3045,6258,65
3045,7209,40
3045,7929,15
3045,8607,1
3045,9195,63
3045,9269,33
3045,9632,34
3045,10098,1
3045,10739,2
3045,11988,32
3046,9656,1
3047,7537,1
3048,3640,2
3048,5364,6
3048,6190,1
3048,9379,1
3048,10406,1
3048,10575,1
3048,11563,4
3048,12123,4
3048,12128,2
3049,3532,1
3049,3780,2
3051,9138,1
3052,4214,2
3052,5018,2
3052,5330,12
3052,5701,3
3052,6039,1
3052,6277,4
3052,6351,12
3052,7791,2
3052,9229,1
3052,9234,4
3052,9433,185
3052,9477,7
3052,9989,8
3052,11100,2
3052,11261,1
3052,11811,1
3052,11981,46
3052,12048,10
3052,12234,1
3052,12291,16
3053,3233,2
3053,3755,2
3053,3960,2
3053,4104,2
3053,4105,2
3053,5724,2
3053,8724,2
3053,10176,2
3053,10753,1
3053,10757,1
3053,11066,2
3054,11679,1
3054,11962,1
3055,4019,3
3055,6200,5
3056,5583,2
3056,7537,2
3056,11096,2
3057,3343,5
3057,4099,1
3057,4100,1
3057,4980,4
3057,5583,25
3057,7537,8
3057,8577,1
3057,9943,5
3057,10233,1
3057,10356,4
3057,11096,1
3057,11158,1
3057,11735,18
3058,7390,1
3059,11703,1
3060,3657,1
3060,4532,2
3060,4729,1
3060,6196,1
3060,6568,1
3060,7751,1
3060,10073,1
3061,3899,1
3061,4151,1
3061,5009,1
3061,5950,1
3061,5953,1
3061,6162,1
3061,7228,1
3061,7614,2
3061,9335,2
3061,9420,1
3061,9468,1
3061,10332,1
3061,11614,1
3062,4005,18
3062,5460,12
3062,5643,1
3062,5773,1
3062,7045,1
3062,9096,1
3062,9146,1
3062,9725,4
3063,6059,2
3063,8678,2
3063,8788,2
3063,11113,2
3064,11719,1
3064,11720,1
3065,3495,4
3065,3756,3
3065,4714,20
3065,4812,5
3065,4813,5
3065,4879,20
3065,5250,2
3065,6089,1
3065,6676,7
3065,7411,6
3065,8516,2
3065,9076,3
3065,9723,7
3065,9811,1
3065,10981,1
3066,10110,1
3067,3237,2
3067,3447,1
3067,3591,5
3067,3690,3
3067,3749,1
3067,3883,7
3067,4014,2
3067,4028,1
3067,4029,1
3067,4342,6
3067,4366,1
3067,4539,3
3067,5011,1
3067,5233,1
3067,5234,1
3067,5239,1
3067,5240,1
3067,5501,20
3067,5753,1
3067,5759,15
3067,5807,1
3067,6142,1
3067,6209,3
3067,6275,2
3067,6317,3
3067,6345,1
3067,6655,14
3067,6910,79
3067,7138,2
3067,7303,5
3067,7343,1
3067,7491,6
3067,7572,1
3067,7710,1
3067,7788,1
3067,8231,3
3067,8472,2
3067,8646,1
3067,9344,1
3067,9600,33
3067,9803,3
3067,10109,6
3067,10237,1
3067,11073,3
3067,11308,2
3067,11796,1
3067,11902,1
3067,11919,3
3067,12157,3
3067,12302,1
3068,5364,2
3068,7807,3
3068,9577,1
3069,3514,5
3069,4078,5
3069,4649,5
3069,5937,5
3069,6507,4
3069,8052,5
3069,8926,5
3069,11242,5
3069,11287,5
3070,4681,1
3070,5626,3
3070,5709,13
3070,5723,5
3070,5761,14
3070,6080,8
3070,6710,1
3070,6908,1
3070,8514,1
3070,8735,8
3070,10209,1
3070,11152,2
3070,11452,1
3070,11713,5
3070,11826,2
3070,11845,5
3070,11989,6
3071,4135,1
3071,9803,1
3071,9879,1
3071,10930,1
3072,10440,1
3073,10305,1
3074,5002,1
3075,3327,1
3075,3357,2
3075,3424,1
3075,3825,26
3075,4120,6
3075,4367,1
3075,4468,1
3075,4775,2
3075,5570,1
3075,5841,1
3075,6356,1
3075,6561,39
3075,6571,1
3075,6947,3
3075,7076,2
3075,7292,1
3075,7471,1
3075,7485,2
3075,7712,1
3075,8216,1
3075,8811,1
3075,8822,2
3075,8940,2
3075,9126,4
3075,9325,6
3075,9340,2
3075,9636,2
3075,10661,2
3075,11218,1
3075,11274,1
3075,11771,1
3075,11892,1
3076,4985,1
3077,3101,1
3077,3325,1
3077,3552,1
3077,3771,3
3077,3926,1
3077,4036,1
3077,4209,2
3077,4210,2
3077,4309,61
3077,4375,2
3077,4425,1
3077,4782,1
3077,4808,1
3077,5022,7
3077,5155,19
3077,5776,1
3077,6717,4
3077,6811,3
3077,6842,1
3077,6884,120
3077,7182,2
3077,7437,25
3077,8018,2
3077,8049,1
3077,8163,2
3077,9109,31
3077,9583,4
3077,9690,2
3077,9788,7
3077,10188,1
3077,10251,23
3077,10598,5
3077,10718,1
3077,10774,1
3077,11315,26
3077,11457,4
3077,11969,1
3077,12149,1
3077,12303,23
3078,5183,23
3078,5602,3
3078,6084,15
3078,6292,3
3078,6388,1
3078,8757,1
3078,10127,1
3078,10758,2
3078,11373,6
3079,3390,6
3079,3460,4
3079,3863,1
3079,4250,1
3079,11038,1
3079,11441,3
3079,12164,9
3080,3420,4
3080,11552,4
3081,6214,3
3081,7115,1
3081,9657,3
3082,9105,3
3082,9342,1
3083,7082,1
3083,9641,1
3084,3237,1
3084,3552,2
3084,3594,2
3084,3749,1
3084,4425,3
3084,5126,2
3084,5526,3
3084,5712,1
3084,5804,3
3084,5997,2
3084,6167,12
3084,6310,1
3084,6522,1
3084,6868,1
3084,6884,1
3084,7108,1
3084,7431,2
3084,8338,24
3084,8449,1
3084,8687,3
3084,8711,2
3084,8861,1
3084,8862,1
3084,8864,2
3084,9050,1
3084,9109,1
3084,9344,7
3084,9742,1
3084,9788,14
3084,9964,1
3084,10058,4
3084,10120,2
3084,10173,1
3084,10794,2
3084,10898,2
3084,11030,2
3084,11305,3
3084,11360,1
3084,11969,1
3084,12186,1
3084,12246,1
3085,3111,2
3085,3942,2
3085,5363,2
3085,5415,1
3085,7372,1
3085,8563,6
3085,8821,2
3086,10067,2
3086,11801,2
3087,3254,25
3087,3464,2
3087,4113,40
3087,4414,12
3087,6190,50
3087,6533,20
3087,7106,1
3087,7185,1
3087,7275,36
3087,7847,8
3087,7914,1
3087,8288,1
3087,8610,1
3087,8967,12
3087,9586,1
3087,10141,3
3087,10406,2
3087,11355,10
3088,6190,3
3088,8967,1
3088,11895,2
3089,3357,1
3089,3420,1
3089,3492,1
3089,3749,2
3089,3884,2
3089,4120,2
3089,4509,4
3089,4636,43
3089,4737,3
3089,4850,1
3089,4901,1
3089,4930,1
3089,5500,3
3089,5502,3
3089,5526,26
3089,5559,1
3089,5723,1
3089,5807,10
3089,5996,3
3089,5997,1
3089,6059,3
3089,6401,2
3089,6642,2
3089,6933,4
3089,6970,2
3089,7180,4
3089,7900,10
3089,7965,7
3089,8002,4
3089,8597,7
3089,8897,4
3089,8940,16
3089,9061,3
3089,9069,2
3089,9344,4
3089,9429,2
3089,9513,1
3089,9535,4
3089,9794,3
3089,9993,9
3089,9994,46
3089,10237,1
3089,10350,1
3089,10527,1
3089,10538,9
3089,11311,7
3089,11418,1
3089,11479,1
3089,11489,1
3089,11518,6
3089,11546,1
3089,11616,5
3089,11619,1
3089,11809,3
3089,11984,1
3089,12139,39
3089,12157,3
3089,12277,31
3090,3749,2
3090,3947,1
3090,3981,4
3090,4121,2
3090,4571,1
3090,4636,1
3090,4890,1
3090,5039,1
3090,5151,2
3090,5384,3
3090,5815,9
3090,6379,1
3090,6499,1
3090,6983,3
3090,7887,2
3090,8002,1
3090,8502,3
3090,9702,7
3090,10247,1
3090,10314,4
3090,10316,6
3090,10444,1
3090,11296,11
3090,11954,20
3091,5680,3
3091,11302,3
3091,12014,3
3092,4191,2
3092,4672,1
3093,7277,1
3093,8012,1
3094,11504,2
3096,5223,1
3096,6448,2
3096,11131,14
3097,7224,1
3098,6257,1
3098,6395,1
3098,6649,1
3098,7769,1
3098,8506,2
3098,8556,1
3098,10015,1
3098,10851,1
3098,11871,1
3098,12227,1
3099,7943,1
3100,10736,1
3101,3250,6
3101,3552,1
3101,3746,1
3101,3771,1
3101,4036,1
3101,4112,1
3101,4308,1
3101,4469,1
3101,4732,1
3101,5019,1
3101,5479,8
3101,6717,1
3101,6747,5
3101,6811,1
3101,6817,1
3101,6873,1
3101,7033,1
3101,7151,1
3101,7182,1
3101,7265,1
3101,7313,2
3101,7551,1
3101,8446,1
3101,8956,1
3101,8969,1
3101,9275,1
3101,9366,1
3101,9372,1
3101,9522,1
3101,9625,1
3101,9725,1
3101,9727,1
3101,10067,1
3101,10179,13
3101,10188,1
3101,10506,1
3101,10635,1
3101,10643,1
3101,10663,1
3101,10698,1
3101,10774,3
3101,11046,8
3101,11274,1
3101,11471,1
3101,11676,1
3101,11794,12
3101,12007,1
3101,12108,2
3104,10492,1
3104,12261,1
3105,3635,3
3105,5401,3
3105,6206,3
3105,6844,1
3105,7469,3
3105,8058,1
3105,10517,3
3106,4014,11
3106,6523,1
3106,8634,2
3106,10040,3
3107,4014,6
3107,6509,1
3107,6583,1
3108,3252,4
3108,6371,1
3108,7757,2
3108,8890,17
3108,11839,1
3109,3320,3
3109,3732,5
3109,11690,2
3110,8113,1
3111,3912,2
3111,3942,11
3111,4035,2
3111,4284,1
3111,4864,1
3111,5363,12
3111,5538,2
3111,6687,5
3111,6786,1
3111,6977,1
3111,6978,15
3111,7551,1
3111,7952,4
3111,8397,1
3111,8440,6
3111,8563,72
3111,9435,1
3111,9436,2
3111,9673,4
3111,9725,1
3111,9727,1
3111,9942,2
3111,9977,12
3111,10053,2
3111,10076,2
3111,10499,2
3111,10519,3
3111,10650,5
3111,10908,1
3111,11045,1
3111,11517,2
3111,11520,15
3111,12155,3
3112,3263,7
3112,3329,1
3112,5039,1
3112,5544,2
3112,6674,6
3112,6835,1
3112,7277,2
3112,7303,5
3112,7395,2
3112,7706,19
3112,7710,3
3112,8246,14
3112,8385,2
3112,8654,2
3112,8878,1
3112,9997,1
3112,10316,2
3112,11529,6
3113,4383,1
3113,5391,1
3113,8896,1
3113,9230,1
3113,9747,1
3113,12194,1
3116,7919,1
3116,9842,3
3117,4341,1
3117,8727,1
3119,10575,1
3120,7235,1
3120,10120,1
3120,10513,1
3121,3142,13
3121,3908,2
3121,4011,25
3121,4603,6
3121,5070,3
3121,5673,1
3121,6188,2
3121,7399,2
3121,7954,2
3121,8230,9
3121,9272,2
3121,9650,1
3121,9683,3
3121,10136,1
3121,10360,3
3121,10529,2
3121,11301,1
3121,11335,7
3121,11731,17
3121,11928,1
3122,4337,1
3122,5890,7
3122,7807,14
3122,10401,8
3123,5173,1
3123,5395,1
3123,5523,43
3123,5957,2
3123,5960,2
3123,6006,8
3123,6130,8
3123,7010,5
3123,7246,1
3123,7973,3
3123,8360,1
3123,10155,7
3123,10508,1
3123,11628,29
3123,11641,8
3123,11904,7
3124,4603,1
3125,3780,3
3125,4496,2
3125,5447,1
3125,5797,1
3125,6064,2
3125,6094,2
3125,7806,8
3125,7807,23
3125,9178,1
3125,9279,16
3125,9434,2
3125,10599,1
3125,11764,1
3125,11904,1
3126,3879,7
3126,5352,4
3126,6787,4
3126,8188,2
3126,8830,1
3127,3596,1
3127,7020,1
3127,8411,2
3127,9018,1
3127,9418,1
3127,9747,1
3127,10089,1
3127,10102,1
3127,10613,1
3127,10634,4
3127,11299,1
3128,3412,1
3128,4362,8
3128,4667,1
3128,4885,3
3128,5570,4
3128,8240,1
3128,9465,1
3128,11877,1
3129,4597,1
3129,8634,1
3129,9717,1
3129,10154,2
3130,8539,1
3130,10575,1
3133,3241,2
3134,3656,1
3134,4130,1
3134,5259,2
3134,11560,5
3136,4425,1
3136,4491,2
3136,4986,2
3136,7453,4
3136,7731,20
3136,8496,26
3136,10002,22
3136,10350,1
3136,11941,2
3136,12264,3
3137,9639,1
3137,10350,1
3139,4490,1
3139,9799,1
3139,10603,1
3139,10942,1
3140,3263,1
3140,4323,1
3140,4387,1
3140,8981,1
3140,10676,4
3140,10810,1
3140,11773,4
3140,11813,1
3140,12035,4
3140,12252,4
3141,5151,2
3141,6239,1
3141,6242,1
3142,3738,1
3142,3908,2
3142,4011,8
3142,4135,1
3142,4603,144
3142,5070,5
3142,5283,3
3142,5560,1
3142,5670,2
3142,6511,1
3142,6742,1
3142,7218,1
3142,7954,4
3142,8213,1
3142,8248,1
3142,8349,13
3142,8816,8
3142,9272,20
3142,9650,1
3142,9669,3
3142,9683,2
3142,9699,10
3142,9714,1
3142,9889,2
3142,10013,1
3142,10115,1
3142,10208,3
3142,10360,63
3142,10930,4
3142,11318,2
3142,11731,3
3143,4003,1
3143,4279,1
3144,5743,2
3145,3526,17
3145,3592,258
3145,4243,249
3145,4595,258
3145,4861,218
3145,5023,258
3145,6729,258
3145,7370,38
3145,8460,289
3145,10522,6
3145,10875,17
3145,12066,105
3146,3887,1
3146,4795,5
3146,11055,1
3146,11708,1
3147,4505,1
3147,7659,1
3147,8981,1
3148,3692,1
3148,6296,1
3148,8631,1
3148,9107,1
3148,9391,3
3148,10120,3
3148,10698,1
3148,12093,2
3149,5053,2
3149,5720,2
3149,6415,8
3150,8000,1
3150,9018,1
3150,9757,1
3151,4236,1
3151,4240,2
3151,7025,1
3151,9617,5
3151,10965,2
3152,3287,30
3152,4791,1
3152,5421,1
3152,5914,6
3152,6226,33
3152,10652,4
3152,11443,26
3153,4249,1
3153,5120,1
3153,7993,1
3153,9552,1
3154,3426,5
3154,4115,1
3154,4556,2
3154,4557,2
3154,4746,4
3154,4862,2
3154,4959,1
3154,5408,1
3154,5493,1
3154,5751,2
3154,5756,1
3154,6016,4
3154,6046,2
3154,6381,3
3154,6387,25
3154,6606,2
3154,6639,1
3154,6810,2
3154,7033,2
3154,7332,1
3154,7737,3
3154,7797,1
3154,8082,3
3154,8333,1
3154,8350,3
3154,8477,1
3154,9198,40
3154,9540,1
3154,9838,1
3154,9897,1
3154,9936,1
3154,10238,2
3154,10662,1
3154,10913,30
3154,11148,1
3154,11224,1
3154,11500,2
3154,11832,1
3154,11891,3
3156,3514,1
3156,11242,1
3157,7064,4
3157,10068,3
3158,11597,1
3159,10247,1
3159,10747,1
3161,5706,2
3162,4473,1
3162,5544,1
3162,5903,2
3162,5982,4
3162,8609,6
3162,8736,3
3162,8768,1
3162,9185,1
3162,11933,21
3163,4509,2
3163,4636,1
3163,5544,10
3163,6782,4
3163,6868,1
3163,10538,1
3164,6859,1
3164,8462,1
3165,9043,2
3166,6713,2
3166,8716,1
3168,3169,10
3168,3948,2
3168,4342,2
3168,8135,1
3168,8370,1
3168,11056,2
3168,12157,2
3169,3525,1
3169,3948,2
3169,4342,2
3169,4737,7
3169,5011,5
3169,8135,5
3169,8370,2
3169,8671,10
3169,9878,1
3169,9889,5
3169,9959,1
3169,10115,5
3169,10998,1
3169,11056,2
3169,11489,1
3169,11561,1
3169,12157,13
3170,8251,3
3170,9636,11
3171,3705,2
3171,6257,4
3171,7155,1
3171,9373,2
3171,10015,1
3171,12187,1
3171,12227,3
3173,3174,1
3173,3263,1
3173,3716,1
3173,3954,1
3173,4843,1
3173,4850,3
3173,5003,3
3173,5526,6
3173,5577,2
3173,5971,30
3173,6379,15
3173,6380,1
3173,7168,2
3173,7180,1
3173,7900,1
3173,9087,3
3173,9638,1
3173,9845,6
3173,10657,1
3173,10826,2
3173,11459,5
3173,11518,2
3173,11761,1
3173,12139,1
3173,12309,3
3174,3175,9
3174,3664,6
3174,3749,3
3174,4509,1
3174,4930,1
3174,5464,1
3174,5526,31
3174,5807,1
3174,5996,7
3174,6903,17
3174,6968,1
3174,7028,1
3174,7527,1
3174,7709,1
3174,7710,1
3174,7778,1
3174,7900,49
3174,7999,9
3174,8548,11
3174,8550,17
3174,8597,4
3174,8609,6
3174,8654,1
3174,8723,1
3174,8736,6
3174,8766,1
3174,8940,6
3174,9344,7
3174,9994,1
3174,10019,1
3174,10305,1
3174,10538,2
3174,10826,1
3174,10840,5
3174,11043,2
3174,11351,3
3174,11518,9
3174,11616,9
3174,11809,2
3174,11970,3
3174,11984,15
3174,12055,1
3174,12139,3
3174,12277,19
3175,4844,2
3175,5473,2
3175,5807,2
3175,6903,7
3175,7710,2
3175,7803,4
3175,7900,3
3175,7999,3
3175,8385,2
3175,8548,9
3175,8550,6
3175,8597,2
3175,8687,4
3175,9545,4
3175,11044,2
3175,11970,3
3176,3420,2
3176,3520,2
3176,3885,1
3176,4014,1
3176,4363,1
3176,4479,1
3176,4629,3
3176,4630,3
3176,5151,15
3176,6016,1
3176,6401,4
3176,6419,2
3176,6499,2
3176,7510,3
3176,8260,1
3176,8632,2
3176,8893,1
3176,8940,1
3176,9344,1
3176,9947,4
3176,10590,5
3176,11546,1
3177,3178,2
3177,7456,1
3177,8113,1
3178,3642,2
3178,3726,24
3178,4376,1
3178,4490,1
3178,4959,25
3178,5706,1
3178,5828,2
3178,5956,1
3178,6077,24
3178,6788,12
3178,7456,1
3178,8113,6
3178,8532,25
3178,9412,1
3179,3795,3
3179,5324,2
3179,11143,6
3180,9986,1
3180,11058,15
3181,6529,2
3181,7120,1
3181,7359,2
3181,7464,2
3181,7847,2
3181,8000,5
3181,9018,2
3182,7919,1
3182,9842,7
3183,3320,1
3183,3653,8
3183,3655,5
3183,5524,1
3183,5770,1
3183,6070,1
3183,6091,3
3183,6236,83
3183,6722,2
3183,8634,1
3183,8672,1
3183,9001,21
3183,9751,2
3183,10190,1
3183,10294,12
3183,10694,21
3183,10968,3
3185,4674,1
3185,6016,2
3185,7737,2
3185,8333,1
3185,8350,1
3185,11832,1
3185,11891,1
3186,4611,1
3186,5588,1
3186,5756,1
3186,6044,3
3186,6365,1
3186,6387,1
3186,7789,1
3186,8017,2
3186,9606,1
3186,9775,1
3186,9897,1
3186,9936,4
3186,11093,1
3186,11170,2
3186,11832,1
3186,11886,1
3187,9426,2
3187,12150,1
3189,4597,1
3189,10743,1
3190,3191,2
3190,6064,4
3191,5140,1
3191,5141,1
3191,5401,2
3191,7461,3
3191,7925,6
3191,8705,9
3191,8727,6
3191,10517,2
3193,4112,6
3193,4285,11
3193,5204,1
3193,6886,1
3193,8273,10
3193,10271,3
3194,3823,3
3194,3917,3
3194,4581,3
3194,4595,3
3194,6729,3
3194,6846,3
3194,10542,3
3194,11239,1
3195,5055,2
3195,5361,1
3195,10959,1
3195,11299,2
3196,4468,6
3196,4651,2
3196,6288,1
3196,6777,2
3196,7826,1
3196,7959,1
3196,8099,1
3196,8822,3
3196,10894,2
3196,10901,2
3197,6471,2
3197,8135,2
3197,10185,2
3198,3506,2
3198,6233,2
3199,6379,2
3200,4374,1
3200,6226,2
3200,11952,1
3201,3331,2
3201,3365,9
3201,4095,8
3201,4135,1
3201,4357,10
3201,7282,2
3201,7399,3
3201,9011,2
3201,9631,4
3201,9889,18
3201,10115,28
3201,12274,2
3202,3290,6
3202,3296,1
3202,3958,15
3202,6301,15
3202,8408,17
3202,9986,2
3202,10949,7
3202,11273,4
3203,3206,5
3203,3209,12
3203,3585,9
3203,3644,1
3203,3683,9
3203,3689,1
3203,3872,2
3203,3874,4
3203,3973,5
3203,4172,6
3203,4197,1
3203,4770,8
3203,4884,2
3203,4945,2
3203,5026,1
3203,5408,2
3203,5444,4
3203,5588,1
3203,5670,1
3203,5677,1
3203,5908,1
3203,5909,7
3203,6016,13
3203,6020,1
3203,6044,3
3203,6372,3
3203,6394,1
3203,6462,1
3203,6511,4
3203,6606,3
3203,6771,3
3203,7033,1
3203,7737,25
3203,7857,1
3203,7917,7
3203,8333,2
3203,8350,2
3203,8644,5
3203,8675,3
3203,8728,2
3203,9124,1
3203,9198,1
3203,9222,2
3203,9443,1
3203,9507,2
3203,9567,1
3203,9625,2
3203,9674,2
3203,9714,4
3203,9719,2
3203,9720,2
3203,9779,38
3203,9936,7
3203,10025,2
3203,10100,4
3203,10238,1
3203,10341,6
3203,10376,3
3203,10434,1
3203,10763,2
3203,11015,2
3203,11423,2
3203,11832,5
3203,11886,2
3203,11891,2
3203,12119,2
3203,12213,1
3203,12221,1
3203,12273,1
3205,6269,2
3205,8329,1
3205,8962,1
3205,9023,5
3205,9912,3
3206,3209,3
3206,3585,1
3206,3644,1
3206,3683,3
3206,3973,15
3206,4112,1
3206,4172,2
3206,4285,1
3206,4349,1
3206,4746,1
3206,4770,2
3206,4854,1
3206,4855,1
3206,4884,2
3206,4924,1
3206,4945,2
3206,5325,47
3206,5408,1
3206,5444,5
3206,5588,1
3206,5670,1
3206,5677,1
3206,5908,1
3206,5909,3
3206,6016,4
3206,6020,1
3206,6044,1
3206,6372,2
3206,6394,1
3206,6462,1
3206,6511,4
3206,6606,2
3206,6931,1
3206,7000,1
3206,7033,1
3206,7737,6
3206,7857,1
3206,7917,3
3206,8017,1
3206,8273,1
3206,8353,1
3206,8362,3
3206,8644,4
3206,8675,3
3206,8958,1
3206,9443,1
3206,9507,1
3206,9606,1
3206,9674,2
3206,9714,4
3206,9779,6
3206,9936,2
3206,10100,2
3206,10271,1
3206,10341,21
3206,10376,3
3206,10430,1
3206,10434,1
3206,11015,1
3206,11142,1
3206,11430,2
3206,11832,1
3206,11886,1
3206,11891,1
3206,11910,1
3206,12030,20
3206,12119,2
3206,12221,1
3207,7990,1
3208,11641,2
3209,3585,2
3209,3683,4
3209,3689,3
3209,3872,4
3209,3874,2
3209,3973,3
3209,4172,2
3209,4197,1
3209,4770,15
3209,4945,1
3209,5026,1
3209,5071,1
3209,5408,1
3209,5444,3
3209,5670,1
3209,5677,1
3209,5908,1
3209,5909,17
3209,6016,3
3209,6020,1
3209,6209,1
3209,6219,1
3209,6372,3
3209,6462,1
3209,6511,3
3209,6606,2
3209,6771,3
3209,7637,3
3209,7737,9
3209,7917,17
3209,8333,1
3209,8644,3
3209,8675,3
3209,9443,1
3209,9579,3
3209,9674,1
3209,9714,3
3209,9779,13
3209,9936,1
3209,10341,3
3209,10376,6
3209,10434,1
3209,11015,5
3209,11832,1
3209,11886,1
3209,11891,1
3209,12119,2
3209,12221,1
3209,12273,1
3210,4629,10
3210,4630,10
3210,5116,2
3210,6419,5
3210,7510,7
3210,9496,8
3210,11896,1
3211,3855,2
3211,5299,2
3211,7202,1
3212,7844,1
3212,9082,3
3212,9111,2
3212,11879,2
3212,11984,1
3214,6832,1
3214,9236,1
3215,4674,1
3215,4945,2
3215,5408,3
3215,6044,3
3215,7737,2
3216,6443,1
3217,3506,4
3217,6161,4
3217,6987,1
3217,11348,2
3218,3692,1
3218,4035,4
3218,5920,1
3218,12258,3
3219,4662,1
3219,4741,1
3219,6691,1
3219,9747,2
3219,10336,1
3219,10513,1
3219,12194,1
3220,6469,1
3220,11120,1
3222,3962,2
3222,8100,2
3222,8869,3
3222,10393,1
3222,11990,2
3223,5473,3
3223,9169,3
3226,3640,1
3227,6303,1
3227,8432,1
3227,8813,1
3227,10138,1
3227,10478,1
3227,11665,1
3228,6561,1
3229,9490,3
3230,6392,1
3230,8785,2
3231,10237,1
3231,12073,1
3232,4613,4
3232,6023,1
3232,6064,1
3232,6992,1
3232,7264,1
3232,8228,1
3232,9844,2
3232,10620,3
3232,10743,1
3232,11192,1
3232,11826,1
3233,3755,2
3233,3960,5
3233,4104,5
